what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032078933
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1430032097269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032097293
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032099669
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1430032107618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032107640
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032109555
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1430032111579
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1430032111892
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1430032111935
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1430032111947
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430032117446
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1430032153999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032154052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032155885
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1430032160504
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430032312140
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430032312342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1430032319293
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430032358415
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032907618
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430032941590
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430033015324
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430033015526
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430033019964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1430033023394
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1430033052566
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033052616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033054466
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033054633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033057048
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1430033070484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033070536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033072323
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1430033074194
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1430033099243
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1430033125698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033126836
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033128040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1430033193928
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1430033205881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033205932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1430033207707
