what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431239828604
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1431239830422
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1431239830453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431239831621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240636305
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431240683302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431240688418
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431240713506
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431240750039
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431240788932
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240788988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240790327
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1431240790473
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1431240790497
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431240812152
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240812172
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240813296
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431240820881
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240820900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240821943
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431240828647
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240828666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240829609
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431240838673
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240838692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240840088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240943309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240959613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431240959873
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431241000010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431241104116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431241511589
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431241514166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431242502339
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431242521161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431243311558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431243382686
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431243428957
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431243431364
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244074321
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244275327
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244276284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244278338
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431244280146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244282714
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244286167
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244286349
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244286421
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431244288661
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244291286
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244294192
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244294568
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244294652
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431244296111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244298600
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244302081
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244302482
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244302560
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244312737
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244314055
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244315302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244316727
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244318479
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244318507
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244321004
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244332938
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244514713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244529581
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244554299
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244590841
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244603526
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431244621629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244621650
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431244623396
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1431244625203
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431244632348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1431244675325
