what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432403345210
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432403349210
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432404039416
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1432404040432
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1432404040437
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.402.v201102071010,"org.eclipse.jst.j2ee.ejb",1432404040569
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1432404040570
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1432404040589
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1432404040592
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1432404043527
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1432404047555
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432404606110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432404609298
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1432404609691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432404613359
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432404686856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432404910011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432405960434
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432405963072
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432408267059
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432408274479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432409082964
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432409089792
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1432409091651
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1432409091854
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.exit",1432409092745
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1432409093151
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1432409093542
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1432409093620
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1432409093620
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1432409093636
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1432409093636
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1432445458244
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1432445458244
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1432445458276
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1432445458338
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1432445458338
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1432445458401
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1432445458416
