what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431974169233
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431974928237
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431974933187
started,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1431974933317
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1431974933361
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1431974933368
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431974941652
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431974941737
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431974962348
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431974962368
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431974965492
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431974977473
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431974983015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976081636
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976083336
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976084317
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1431976096320
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1431976123202
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1431976127786
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976146482
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976149383
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976154489
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976161746
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431976172482
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976172501
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976173986
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1431976200765
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1431976204047
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431976216422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976216443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976217667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976254333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976258565
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976262470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976847058
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976849493
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976851729
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976852393
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976852394
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976853172
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976853172
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431976853925
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976853925
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976863318
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976867973
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976868385
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1431976868426
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1431976873748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1431976894102
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1431976898485
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1431976916914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976916950
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976918221
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1431976922010
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976926011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1431976931744
