what,kind,bundleId,bundleVersion,description,time
os,sysinfo,,,"win32",1432621039663
arch,sysinfo,,,"x86",1432621039663
ws,sysinfo,,,"win32",1432621039663
locale,sysinfo,,,"en_IN",1432621039663
processors,sysinfo,,,"4",1432621039663
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1432621039663
java.runtime.version,sysinfo,,,"1.6.0_20-b02",1432621039663
java.specification.name,sysinfo,,,"Java Platform API Specification",1432621039663
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1432621039663
java.specification.version,sysinfo,,,"1.6",1432621039664
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1432621039664
java.version,sysinfo,,,"1.6.0_20",1432621039664
java.vm.info,sysinfo,,,"mixed mode, sharing",1432621039664
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1432621039664
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1432621039664
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1432621039664
java.vm.specification.version,sysinfo,,,"1.0",1432621039664
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1432621039664
java.vm.version,sysinfo,,,"16.3-b01",1432621039664
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1432621039872
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1432621039983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1432621042395
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1432621044673
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1432621044675
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1432621044808
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1432621045996
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1432621047564
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1432621047842
